134	1	542
135	1	547.9
136	1	550
137	1	550
138	1	550.3
139	1	548.8
140	1	550.1
141	1	547.6
142	1	547.4
143	1	550.1
144	1	555.9
145	1	552.3
146	1	551.6
147	1	554.8
148	1	554.1
149	1	555.9
0	2	531
1	2	526
2	2	520
3	2	520
4	2	517.3
5	2	514.6
6	2	515.3
7	2	520
8	2	520
9	2	517.8
10	2	516.2
11	2	515.2
12	2	514
13	2	513.7
14	2	514.2
15	2	514.5
16	2	514.4
17	2	514.5
18	2	514.4
19	2	520
20	2	520
21	2	520
22	2	520.7
23	2	520.9
24	2	520.6
25	2	520.5
26	2	520.8
27	2	521.3
28	2	528
29	2	527.1
30	2	526
31	2	522.4
32	2	529.6
33	2	537.5
34	2	540.6
35	2	540
36	2	540
37	2	540.8
38	2	541.4
39	2	542.9
40	2	540.8
41	2	535.7
42	2	529.3
43	2	527
44	2	528.4
45	2	531.9
46	2	542.2
47	2	543.4
48	2	541.6
49	2	555.1
50	2	559.3
51	2	560.1
52	2	560
53	2	560
54	2	553.7
55	2	560
56	2	560
57	2	561.2
58	2	562.9
59	2	561.7
60	2	556.3
61	2	544.1
62	2	538.3
63	2	539.5
64	2	540
65	2	532.2
66	2	528.8
67	2	527.2
68	2	520.5
69	2	520
70	2	523.2
71	2	531.2
72	2	538.9
73	2	543.5
74	2	549.6
75	2	557.9
76	2	560.3
77	2	560.3
78	2	554.1
79	2	544.7
80	2	535.8
81	2	524.6
82	2	519.3
83	2	519.3
84	2	519.3
85	2	519.3
86	2	522.5
87	2	530.9
88	2	540.1
89	2	540.9
90	2	540
91	2	540
92	2	558
93	2	554.7
94	2	540
95	2	540.3
96	2	540
97	2	542.2
98	2	546.8
99	2	548.1
100	2	540.8
101	2	539.9
102	2	532.3
103	2	529.5
104	2	540
105	2	553.5
106	2	561.1
107	2	560.9
108	2	553.7
109	2	542
110	2	529.9
111	2	531.7
112	2	540.8
113	2	541
114	2	545.9
115	2	540.5
116	2	539.5
117	2	544.2
118	2	551.1
119	2	557.9
120	2	560
121	2	560.5
122	2	564.3
123	2	561.6
124	2	560.3
125	2	559.1
126	2	552.5
127	2	552.5
128	2	549.1
129	2	539.6
130	2	539.4
131	2	545.5
132	2	550
133	2	550.7
134	2	548.2
135	2	550
136	2	549.9
137	2	549.9
138	2	550.7
139	2	550
140	2	550.1
141	2	547.3
142	2	545.6
143	2	547.9
144	2	550.5
145	2	543
146	2	544.8
147	2	550.2
148	2	551
149	2	552.9
0	3	530
1	3	528.9
2	3	523.3
3	3	520
4	3	518.7
5	3	513.6
6	3	513.2
7	3	514.7
8	3	513.9
9	3	511.2
10	3	508.3
11	3	507.6
12	3	506.4
13	3	506.8
14	3	507.6
15	3	508.3
16	3	508.7
17	3	508.8
18	3	508.5
19	3	520
20	3	520
21	3	520
22	3	520
23	3	520
24	3	520
25	3	520
26	3	520.2
27	3	527.4
28	3	530.7
29	3	530.8
30	3	531.1
31	3	532.1
32	3	537.4
33	3	540.3
34	3	541.4
35	3	540.2
36	3	539.6
37	3	537.8
38	3	533.6
39	3	531.9
40	3	530
41	3	526.8
42	3	524.2
43	3	526.7
44	3	529.5
45	3	538.1
46	3	544.2
47	3	546
48	3	547.7
49	3	557.3
50	3	560.1
51	3	560.3
52	3	560.2
53	3	560
54	3	558.3
55	3	560
56	3	560
57	3	560.4
58	3	562.6
59	3	561.7
60	3	559.4
61	3	554.2
62	3	541.7
63	3	542.5
64	3	541.9
65	3	540
66	3	534.4
67	3	530
68	3	528.5
69	3	522
70	3	529.5
71	3	536.6
72	3	541.5
73	3	544.6
74	3	549
75	3	556.7
76	3	557.2
77	3	560
78	3	548
79	3	540.8
80	3	531.5
81	3	521.5
82	3	519.3
83	3	519.3
84	3	519.3
85	3	519.3
86	3	522.2
87	3	532.2
88	3	542.2
89	3	546.1
90	3	548.4
91	3	557.1
92	3	560.1
93	3	560.2
94	3	556.9
95	3	550.7
96	3	555.6
97	3	555.8
98	3	555.5
99	3	554.7
100	3	543.5
101	3	540
102	3	537.4
103	3	531.4
104	3	542.1
105	3	555.5
106	3	561.7
107	3	562.8
108	3	560
109	3	546.6
110	3	536.7
111	3	537.9
112	3	541.3
113	3	550.2
114	3	550.7
115	3	548.7
116	3	543.1
117	3	549.3
118	3	550.9
119	3	557
120	3	560
121	3	560.3
122	3	568.7
123	3	566.5
124	3	561.4
125	3	560.4
126	3	556.2
127	3	552.1
128	3	549.5
129	3	546.8
130	3	547
131	3	550.8
132	3	552.9
133	3	554.8
134	3	553.6
135	3	550
136	3	550
137	3	550
138	3	550.4
139	3	549.5
140	3	546.3
141	3	541.3
142	3	541.3
143	3	542.9
144	3	541.7
145	3	539.9
146	3	540
147	3	543.7
148	3	545.6
149	3	545.9
0	4	530
1	4	530
2	4	525.2
3	4	520.7
4	4	519.4
5	4	508.8
6	4	507.6
7	4	509.6
8	4	507.5
9	4	503.7
10	4	500
11	4	500
12	4	500
13	4	500
14	4	501
15	4	501.9
16	4	502.7
17	4	502.6
18	4	502.3
19	4	520
20	4	520
21	4	520
22	4	520
23	4	520
24	4	520
25	4	520
26	4	520
27	4	520.7
28	4	528.7
29	4	532.1
30	4	534.9
31	4	539.5
32	4	540.8
33	4	540.7
34	4	541.8
35	4	540
36	4	540
37	4	532.9
38	4	527.2
39	4	523.3
40	4	522.2
41	4	521.2
42	4	519.9
43	4	522
44	4	527.7
45	4	535.8
46	4	542.1
47	4	542.9
48	4	544
49	4	555.1
50	4	560
51	4	560.2
52	4	560.2
53	4	560.1
54	4	560
55	4	560
56	4	560
57	4	560.2
58	4	563.5
59	4	564.9
60	4	560
61	4	556.7
62	4	552.2
63	4	545.4
64	4	543.2
65	4	541.8
66	4	540.3
67	4	533.3
68	4	529.4
69	4	526.1
70	4	529.3
71	4	531.3
72	4	540
73	4	545.5
74	4	551.3
75	4	560.4
76	4	558.9
77	4	556.4
78	4	543
79	4	533.7
80	4	527.9
81	4	519.9
82	4	520
83	4	520
84	4	519.4
85	4	519.8
86	4	520.4
87	4	526.9
88	4	536.2
89	4	542.4
90	4	542.8
91	4	554
92	4	560.1
93	4	560.5
94	4	560
95	4	555.6
96	4	557.6
97	4	558.1
98	4	558.8
99	4	559.6
100	4	544.6
101	4	540
102	4	538.1
103	4	537.2
104	4	543.8
105	4	555.9
106	4	561.7
107	4	563.4
108	4	561.2
109	4	551.6
110	4	539.2
111	4	537.8
112	4	539.5
113	4	547
114	4	550.7
115	4	550.2
116	4	548.5
117	4	549.6
118	4	552.7
119	4	558.8
120	4	560
121	4	560.4
122	4	575.6
123	4	573
124	4	562.7
125	4	560.9
126	4	558.5
127	4	551.1
128	4	549.6
129	4	550
130	4	553.1
131	4	558
132	4	559.2
133	4	560
134	4	559.1
135	4	550
136	4	550
137	4	550
138	4	550
139	4	545.8
140	4	541.7
141	4	539.9
142	4	539.9
143	4	540.6
144	4	540
145	4	540
146	4	538.5
147	4	540.3
148	4	541.6
149	4	541.2
0	5	527.9
1	5	530.2
2	5	524.9
3	5	520
4	5	514
5	5	500.6
6	5	500.8
7	5	502.2
8	5	500
9	5	500
10	5	500
11	5	500
12	5	500
13	5	500
14	5	500
15	5	500
16	5	500
17	5	500
18	5	500
19	5	500.3
20	5	504.1
21	5	510
22	5	515.4
23	5	518
24	5	518
25	5	517.5
26	5	517.9
27	5	519
28	5	522.3
29	5	530
30	5	533.4
31	5	540
32	5	540.8
33	5	540.6
34	5	540.2
35	5	540
36	5	540
37	5	531.5
38	5	522.5
39	5	519.9
40	5	519.9
41	5	519.9
42	5	519.9
43	5	520.4
44	5	526
45	5	530
46	5	534.9
47	5	540
48	5	540.5
49	5	547.4
50	5	556.9
51	5	560.2
52	5	560.5
53	5	560.3
54	5	560.1
55	5	560
56	5	560
57	5	560.2
58	5	565.2
59	5	578
60	5	562.1
61	5	560
62	5	560.2
63	5	556.3
64	5	549
65	5	545
66	5	540.8
67	5	534.1
68	5	529.4
69	5	527.6
70	5	528.1
71	5	529.7
72	5	536.6
73	5	540
74	5	549.7
75	5	558.4
76	5	559.1
77	5	552.3
78	5	537.9
79	5	527.8
80	5	523.1
81	5	519.9
82	5	520
83	5	520
84	5	519.4
85	5	519.4
86	5	519.6
87	5	519.5
88	5	522.7
89	5	534
90	5	540
91	5	541.8
92	5	554.2
93	5	559.1
94	5	553.5
95	5	559
96	5	560
97	5	560
98	5	561.8
99	5	561.3
100	5	554.2
101	5	541.8
102	5	537.9
103	5	537.9
104	5	544.2
105	5	557.6
106	5	562.3
107	5	566.5
108	5	563.8
109	5	560
110	5	542.6
111	5	537.8
112	5	538.8
113	5	544.1
114	5	550.5
115	5	550.5
116	5	551
117	5	549.9
118	5	552.2
119	5	560
120	5	560
121	5	560.4
122	5	579.9
123	5	578.7
124	5	565.7
125	5	560.6
126	5	559.9
127	5	559.1
128	5	555.1
129	5	559.2
130	5	560
131	5	560.6
132	5	560.3
133	5	560.9
134	5	560.5
135	5	559.2
136	5	552.5
137	5	550.5
138	5	548.1
139	5	542
140	5	540
141	5	539.9
142	5	540
143	5	540
144	5	540
145	5	540
146	5	533.4
147	5	536.5
148	5	538.4
149	5	537.8
0	6	519.3
1	6	522.6
2	6	520
3	6	514.2
4	6	505.6
5	6	500
6	6	500
7	6	500
8	6	500
9	6	500
10	6	500
11	6	500
12	6	500
13	6	500
14	6	500
15	6	500
16	6	500
17	6	500
18	6	500
19	6	500.3
20	6	503.8
21	6	509.3
22	6	513.6
23	6	516.1
24	6	517.1
25	6	517.1
26	6	517.1
27	6	518
28	6	519.2
29	6	523.1
30	6	530
31	6	538.5
32	6	541.2
33	6	538.6
34	6	535.1
35	6	538.2
36	6	532.8
37	6	526
38	6	519.9
39	6	519.9
40	6	519.9
41	6	520
42	6	521.1
43	6	520
44	6	528.4
45	6	528.4
46	6	529.1
47	6	533.5
48	6	537.6
49	6	541.6
50	6	552.2
51	6	560.5
52	6	561.6
53	6	561.2
54	6	560.7
55	6	560
56	6	560
57	6	563.7
58	6	575.4
59	6	580
60	6	577.2
61	6	565.6
62	6	564.1
63	6	558.8
64	6	550.3
65	6	544.7
66	6	540
67	6	533.7
68	6	529.5
69	6	527.9
70	6	528.6
71	6	530.5
72	6	535.6
73	6	542.2
74	6	556.5
75	6	561.4
76	6	560.3
77	6	551.4
78	6	539.4
79	6	533.1
80	6	530
81	6	522.9
82	6	520
83	6	520
84	6	519.4
85	6	519.4
86	6	519.4
87	6	519.4
88	6	519.4
89	6	520
90	6	531.7
91	6	540.5
92	6	548
93	6	553.5
94	6	558
95	6	560.1
96	6	560.2
97	6	560
98	6	563.2
99	6	560.7
100	6	557.9
101	6	545.6
102	6	538.7
103	6	538.3
104	6	544.1
105	6	557.5
106	6	562.4
107	6	570.7
108	6	566.7
109	6	562.7
110	6	550
111	6	538.7
112	6	538.2
113	6	541.2
114	6	550
115	6	552.8
116	6	555.2
117	6	554.6
118	6	558.9
119	6	563.4
120	6	571.7
121	6	578.8
122	6	580.6
123	6	580.5
124	6	575.3
125	6	564.9
126	6	559
127	6	558.5
128	6	560
129	6	560
130	6	560
131	6	560.9
132	6	560.3
133	6	560.9
134	6	560.4
135	6	556.1
136	6	550.3
137	6	548.3
138	6	541.8
139	6	539.9
140	6	539.9
141	6	539.9
142	6	540
143	6	540
144	6	540
145	6	540
146	6	530.6
147	6	532.7
148	6	534.1
149	6	534.5
0	7	512.9
1	7	513.5
2	7	512.4
3	7	506.2
4	7	501
5	7	500
6	7	500.7
7	7	500.5
8	7	500.6
9	7	500.8
10	7	500.5
11	7	500
12	7	500
13	7	500
14	7	500
15	7	500
16	7	500
17	7	500
18	7	501.6
19	7	517.9
20	7	519.3
21	7	519.5
22	7	519.6
23	7	519.4
24	7	519.2
25	7	518.7
26	7	518.4
27	7	518.8
28	7	519.3
29	7	519.7
30	7	522.5
31	7	530
32	7	532.3
33	7	530
34	7	527.2
35	7	528.4
36	7	525.3
37	7	520
38	7	519.9
39	7	519.9
40	7	519.9
41	7	520.7
42	7	527.7
43	7	527.2
44	7	529.7
45	7	528.6
46	7	529.2
47	7	532.4
48	7	536
49	7	540
50	7	546.7
51	7	558.7
52	7	560.9
53	7	561
54	7	560.7
55	7	560.7
56	7	560
57	7	566.3
58	7	578.3
59	7	580.5
60	7	578.1
61	7	567.9
62	7	562.8
63	7	557.6
64	7	546
65	7	542.5
66	7	538.2
67	7	533.3
68	7	529.6
69	7	528.7
70	7	529.2
71	7	531.9
72	7	537.6
73	7	549.9
74	7	561
75	7	563.3
76	7	560.9
77	7	557.9
78	7	542.9
79	7	541.3
80	7	540
81	7	530.8
82	7	521.5
83	7	520
84	7	519.4
85	7	519.4
86	7	519.6
87	7	520
88	7	519.4
89	7	519.4
90	7	521.6
91	7	531.6
92	7	541.2
93	7	548.1
94	7	553.1
95	7	560
96	7	560.1
97	7	560
98	7	568
99	7	561.9
100	7	560
101	7	550.6
102	7	540
103	7	538.3
104	7	542.5
105	7	560
106	7	563.2
107	7	577.5
108	7	571.5
109	7	562.7
110	7	555
111	7	540
112	7	538.6
113	7	541
114	7	548.5
115	7	552.3
116	7	557.4
117	7	557.9
118	7	559.5
119	7	564.4
120	7	572.1
121	7	578.8
122	7	581.3
123	7	581.4
124	7	580
125	7	564.8
126	7	558.6
127	7	559.6
128	7	559.9
129	7	559.9
130	7	559.9
131	7	559.9
132	7	560
133	7	558.4
134	7	554.4
135	7	550
136	7	548.8
137	7	548.2
138	7	546.4
139	7	540
140	7	540
141	7	540
142	7	537.2
143	7	536.6
144	7	533.3
145	7	530.6
146	7	529.8
147	7	529.8
148	7	530
149	7	530.8
0	8	508.6
1	8	504.6
2	8	505.1
3	8	501.1
4	8	499.2
5	8	498.9
6	8	500
7	8	500
8	8	500
9	8	500
10	8	500
11	8	500.2
12	8	501.8
13	8	502.5
14	8	502.5
15	8	502.4
16	8	500.6
17	8	503
18	8	504.1
19	8	514.8
20	8	519.5
21	8	519.8
22	8	519.8
23	8	519.8
24	8	519.7
25	8	519.2
26	8	518.4
27	8	518.4
28	8	518.7
29	8	519.3
30	8	519.7
31	8	519.9
32	8	520
33	8	521.3
34	8	520
35	8	520
36	8	519.9
37	8	519.9
38	8	519.9
39	8	520
40	8	520
41	8	523.4
42	8	530.2
43	8	530.7
44	8	530
45	8	531.2
46	8	530
47	8	537.1
48	8	537.4
49	8	538.2
50	8	540
51	8	553.4
52	8	560.4
53	8	563.7
54	8	566
55	8	572.9
56	8	567
57	8	578.1
58	8	580.3
59	8	580.2
60	8	574.7
61	8	563.8
62	8	558.8
63	8	551.1
64	8	541.2
65	8	539.9
66	8	539.7
67	8	538.5
68	8	534.3
69	8	532.4
70	8	530.3
71	8	538.4
72	8	540
73	8	553.4
74	8	562.5
75	8	566.8
76	8	562.2
77	8	560
78	8	551.4
79	8	545.7
80	8	541.2
81	8	530
82	8	520
83	8	519.4
84	8	519.4
85	8	519.6
86	8	521.8
87	8	523.7
88	8	520.8
89	8	519.4
90	8	519.4
91	8	523.1
92	8	530
93	8	541.2
94	8	544.7
95	8	556.7
96	8	562.2
97	8	568.3
98	8	570.2
99	8	568.5
100	8	562.8
101	8	554.5
102	8	543.2
103	8	538.5
104	8	542.5
105	8	560
106	8	572.9
107	8	580.2
108	8	579
109	8	570.5
110	8	560
111	8	545.8
112	8	539.3
113	8	541.5
114	8	548.6
115	8	553.8
116	8	560.3
117	8	561
118	8	560.7
119	8	564.9
120	8	575.5
121	8	579.2
122	8	580.2
123	8	580.2
124	8	580
125	8	577.2
126	8	561.7
127	8	567.5
128	8	564.6
129	8	563.8
130	8	562.8
131	8	561
132	8	559.3
133	8	550
134	8	549.6
135	8	549.7
136	8	549.5
137	8	549.9
138	8	549.9
139	8	544.9
140	8	542
141	8	540.9
142	8	540
143	8	537.7
144	8	537.1
145	8	536
146	8	531.1
147	8	529.8
148	8	529.4
149	8	529.3
0	9	501.3
1	9	498.7
2	9	498.7
3	9	497.4
4	9	496.2
5	9	494.4
6	9	500
7	9	500
8	9	500
9	9	500
10	9	500
11	9	501.4
12	9	503.1
13	9	504.2
14	9	504.9
15	9	505.6
16	9	504.5
17	9	505.9
18	9	506.3
19	9	514.9
20	9	519.9
21	9	519.9
22	9	520
23	9	519.9
24	9	519.9
25	9	519.9
26	9	519.1
27	9	519
28	9	519.3
29	9	519.6
30	9	519.8
31	9	519.9
32	9	519.9
33	9	519.9
34	9	519.9
35	9	519.9
36	9	519.9
37	9	519.9
38	9	519.9
39	9	519.9
40	9	519.9
41	9	520.7
42	9	528.5
43	9	530.3
44	9	530.8
45	9	538.7
46	9	538.4
47	9	538.9
48	9	538.9
49	9	538.2
50	9	539.3
51	9	548.3
52	9	558.2
53	9	564.3
54	9	567.6
55	9	579
56	9	578.1
57	9	580
58	9	580.8
59	9	579.2
60	9	568.8
61	9	559.1
62	9	554.3
63	9	542.4
64	9	539.5
65	9	539.5
66	9	539.5
67	9	540
68	9	540.5
69	9	540
70	9	535.4
71	9	537.8
72	9	540
73	9	555
74	9	566.1
75	9	570
76	9	565.6
77	9	560.8
78	9	552.8
79	9	545.2
80	9	535.7
81	9	525.1
82	9	519.4
83	9	519.4
84	9	519.4
85	9	522.5
86	9	528
87	9	530.6
88	9	528.7
89	9	520
90	9	519.4
91	9	519.4
92	9	524.3
93	9	532.8
94	9	540.7
95	9	551.2
96	9	560
97	9	568.5
98	9	570.6
99	9	570
100	9	564.9
101	9	560
102	9	547.3
103	9	539
104	9	542.9
105	9	562
106	9	573.7
107	9	580.5
108	9	580.5
109	9	575
110	9	563.8
111	9	551.9
112	9	540
113	9	539.6
114	9	544.3
115	9	551.4
116	9	558.7
117	9	560.3
118	9	560.2
119	9	561.5
120	9	575.7
121	9	579.3
122	9	580.3
123	9	580.4
124	9	580.7
125	9	578.2
126	9	572.3
127	9	574.5
128	9	566.9
129	9	563.8
130	9	561.8
131	9	559.3
132	9	551.1
133	9	549.6
134	9	549.6
135	9	549.6
136	9	550
137	9	550
138	9	550
139	9	550
140	9	545.1
141	9	541.6
142	9	539.7
143	9	538.3
144	9	538.7
145	9	539.7
146	9	536.7
147	9	531.3
148	9	529.4
149	9	528.7
0	10	498.9
1	10	497.2
2	10	496.3
3	10	495.5
4	10	493.4
5	10	492
6	10	500
7	10	500
8	10	500
9	10	500
10	10	501.3
11	10	504
12	10	506.1
13	10	507.5
14	10	508.5
15	10	509.8
16	10	509.5
17	10	512
18	10	514.9
19	10	518.3
20	10	520
21	10	521.2
22	10	527.2
23	10	527.5
24	10	521.6
25	10	520
26	10	520
27	10	520
28	10	520
29	10	520
30	10	520
31	10	520
32	10	520
33	10	520
34	10	520
35	10	520
36	10	519.9
37	10	519.9
38	10	520
39	10	520.6
40	10	520
41	10	519.9
42	10	522.8
43	10	528.1
44	10	536.3
45	10	541.3
46	10	542
47	10	548
48	10	548
49	10	547.4
50	10	542.4
51	10	558.4
52	10	560
53	10	569.1
54	10	580
55	10	581.3
56	10	581.6
57	10	580.7
58	10	581.1
59	10	575.9
60	10	565.3
61	10	558.8
62	10	558
63	10	555.6
64	10	543.1
65	10	541.1
66	10	542.9
67	10	542.5
68	10	543
69	10	541.6
70	10	539.2
71	10	539
72	10	544.8
73	10	557.8
74	10	570
75	10	570.7
76	10	570
77	10	561.4
78	10	550.8
79	10	541.5
80	10	531.5
81	10	521.5
82	10	519.4
83	10	519.4
84	10	520
85	10	527.3
86	10	532.1
87	10	534.8
88	10	531.7
89	10	525.1
90	10	519.4
91	10	519.4
92	10	519.4
93	10	524.6
94	10	534.9
95	10	544.6
96	10	553.8
97	10	560.9
98	10	570.1
99	10	570
100	10	565.8
101	10	560.9
102	10	548.2
103	10	539.2
104	10	545.1
105	10	561.1
106	10	574.7
107	10	580.9
108	10	581.1
109	10	578.8
110	10	567.5
111	10	557.3
112	10	546.7
113	10	539.6
114	10	539.6
115	10	545.8
116	10	550
117	10	552.9
118	10	558.9
119	10	560
120	10	568.4
121	10	577
122	10	580
123	10	580
124	10	588.2
125	10	580.6
126	10	580
127	10	580
128	10	573.4
129	10	565.1
130	10	560.8
131	10	559.3
132	10	558.9
133	10	550
134	10	553.1
135	10	553.1
136	10	554.2
137	10	550.7
138	10	550.7
139	10	550.3
140	10	545.6
141	10	540
142	10	539.5
143	10	539.6
144	10	539.8
145	10	540.9
146	10	541
147	10	536.9
148	10	531.1
149	10	529.1
0	11	495.9
1	11	493.4
2	11	492.9
3	11	492.2
4	11	490.6
5	11	490
6	11	500
7	11	500
8	11	500
9	11	500.4
10	11	503.2
11	11	505.7
12	11	508.1
13	11	509.7
14	11	511.1
15	11	513
16	11	512.8
17	11	514
18	11	516.6
19	11	519.3
20	11	524.2
21	11	531.3
22	11	540
23	11	540.4
24	11	530.8
25	11	523
26	11	520
27	11	520
28	11	520
29	11	520
30	11	520
31	11	520
32	11	520
33	11	520
34	11	520
35	11	520
36	11	520
37	11	520
38	11	525.4
39	11	525
40	11	522
41	11	520
42	11	520.7
43	11	526.7
44	11	533.5
45	11	541.3
46	11	547.9
47	11	550.6
48	11	550.8
49	11	550
50	11	557.5
51	11	560
52	11	565.1
53	11	570.4
54	11	580
55	11	581.1
56	11	581.8
57	11	581.6
58	11	581.2
59	11	574.7
60	11	562.1
61	11	558.2
62	11	559.3
63	11	557.8
64	11	550.4
65	11	548.8
66	11	548.9
67	11	544.7
68	11	544.1
69	11	542
70	11	539.6
71	11	539.6
72	11	546.3
73	11	558
74	11	570.4
75	11	571.5
76	11	570.4
77	11	561.6
78	11	548.4
79	11	538.4
80	11	530
81	11	519.4
82	11	519.4
83	11	519.4
84	11	524.2
85	11	531.9
86	11	537.4
87	11	540.6
88	11	538.1
89	11	527.3
90	11	520.8
91	11	519.4
92	11	519.6
93	11	519.4
94	11	530
95	11	542.8
96	11	551
97	11	557
98	11	562.1
99	11	566.9
100	11	562.1
101	11	560.8
102	11	550.5
103	11	540.3
104	11	545.1
105	11	562.3
106	11	576.2
107	11	581.5
108	11	581.8
109	11	580.9
110	11	572.8
111	11	561.7
112	11	551.6
113	11	543.1
114	11	539.8
115	11	540
116	11	546.7
117	11	548
118	11	552.5
119	11	557.2
120	11	563.5
121	11	574.5
122	11	582.9
123	11	587.9
124	11	590
125	11	586.9
126	11	582.9
127	11	579
128	11	571.3
129	11	562.4
130	11	559.5
131	11	558.9
132	11	559.6
133	11	557.2
134	11	560
135	11	558.2
136	11	558.5
137	11	551.2
138	11	550.6
139	11	549.2
140	11	541.1
141	11	539.6
142	11	540
143	11	539.8
144	11	540.4
145	11	541.8
146	11	541.9
147	11	540.3
148	11	536.5
149	11	532.9
0	12	493.2
1	12	491.3
2	12	490.6
3	12	490
4	12	490
5	12	490
6	12	492.5
7	12	496.4
8	12	498.6
9	12	501.4
10	12	504.1
11	12	508.1
12	12	511.2
13	12	512.4
14	12	514
15	12	516.7
16	12	516.4
17	12	515.3
18	12	516.6
19	12	519.3
20	12	524.4
21	12	533.4
22	12	540.5
23	12	542
24	12	540.7
25	12	525.9
26	12	520
27	12	520
28	12	520
29	12	520
30	12	520
31	12	520
32	12	520
33	12	520
34	12	520
35	12	520.5
36	12	521.9
37	12	527.2
38	12	530.3
39	12	532.9
40	12	530
41	12	527.1
42	12	528.7
43	12	529
44	12	530.4
45	12	536.6
46	12	541.9
47	12	549
48	12	552.5
49	12	560.5
50	12	561.7
51	12	562
52	12	560.5
53	12	561.2
54	12	563.6
55	12	577.5
56	12	580.3
57	12	581
58	12	581.3
59	12	577.4
60	12	564.7
61	12	559.5
62	12	559.9
63	12	559.9
64	12	558.5
65	12	557.1
